User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
U00273,Olivia Martinez,P7748,Male,36-45,26,Single,Dammam,East,Accountant,Furniture,3,23588,,
U00274,Daniel Smith,P7520,Male,46-55,53,Married,Makkah,West,Analyst,Sports,6,47887,,
U00275,Emily Smith,P8412,Male,18-25,27,Single,Riyadh,East,Teacher,Sports,2,19223,,
U00276,Sara Garcia,P8218,Male,18-25,51,Married,Texas,East,Analyst,Sports,4,9684,,
U00277,Emily Brown,P4139,Male,46-55,49,Married,New York,East,Student,Beauty,4,19719,,
U00278,Emily Martinez,P1825,Male,18-25,21,Single,Jeddah,West,Analyst,Furniture,4,19907,,
U00279,Michael Brown,P6075,Male,36-45,60,Single,Delhi,North,Analyst,Sports,7,19152,,
U00280,Mohammed Garcia,P7048,Male,46-55,45,Married,New York,North,Analyst,Beauty,1,22483,,
U00281,Sophia Smith,P5261,Male,46-55,21,Married,Jeddah,West,Manager,Furniture,8,44445,,
U00282,David Smith,P3467,Female,26-35,28,Single,Dammam,East,Engineer,Electronics,2,32671,,
U00283,Daniel Khan,P6614,Male,18-25,36,Single,Texas,West,Sales,Sports,8,28339,,
U00284,Daniel Johnson,P3568,Male,55+,21,Married,Dammam,South,Analyst,Sports,9,12608,,
U00285,Ahmed Brown,P1688,Female,36-45,53,Single,Mumbai,North,Teacher,Electronics,6,3732,,
U00286,David Lee,P6551,Female,26-35,18,Married,Delhi,East,Student,Electronics,6,44643,,
U00287,Mohammed Ahmed,P6316,Male,26-35,44,Married,Texas,West,Analyst,Clothing,5,15655,,
U00288,Ali Ahmed,P8679,Female,36-45,30,Married,Delhi,East,Teacher,Sports,6,43857,,
U00289,Sophia Khan,P9634,Male,46-55,22,Married,Jeddah,North,Engineer,Groceries,7,8696,,
U00290,Emily Wilson,P5746,Female,36-45,52,Married,New York,Central,Student,Furniture,10,41379,,
U00291,Aisha Patel,P6143,Male,46-55,43,Married,New York,West,Student,Clothing,3,44533,,
U00292,Sara Brown,P6057,Female,18-25,33,Single,Dammam,Central,Sales,Groceries,7,39928,,
U00293,Mohammed Smith,P1314,Female,26-35,56,Single,Riyadh,North,Sales,Clothing,10,30931,,
U00294,Ahmed Patel,P3718,Female,36-45,43,Married,Medina,North,Accountant,Beauty,6,3390,,
U00295,Mohammed Patel,P7721,Male,55+,48,Married,Medina,East,Accountant,Groceries,10,15915,,
U00296,Olivia Lee,P1467,Male,55+,22,Single,Riyadh,East,Analyst,Clothing,1,48795,,
U00297,David Wilson,P4423,Male,26-35,27,Single,Mumbai,South,Student,Electronics,3,43128,,
U00298,Mohammed Lee,P5681,Female,46-55,58,Married,California,North,Accountant,Electronics,6,23031,,
U00299,Ahmed Johnson,P2283,Male,26-35,38,Single,California,Central,Developer,Furniture,3,42886,,
U00300,Ali Brown,P1735,Female,18-25,33,Single,Riyadh,Central,Analyst,Beauty,6,15448,,
U00301,Aisha Johnson,P7673,Male,46-55,49,Married,California,West,Sales,Electronics,2,4398,,
U00302,Olivia Brown,P8230,Male,55+,48,Married,Mumbai,Central,Manager,Sports,5,4294,,
U00303,Michael Ahmed,P4991,Male,18-25,21,Single,Riyadh,South,Accountant,Furniture,1,20695,,
U00304,John Ahmed,P6485,Male,46-55,53,Single,New York,Central,Student,Clothing,5,2699,,
U00305,John Wilson,P7379,Male,55+,47,Single,Makkah,South,Manager,Sports,4,23142,,
U00306,David Khan,P4254,Female,46-55,30,Single,Dammam,South,Accountant,Sports,2,26316,,
U00307,Sophia Johnson,P1227,Female,55+,31,Single,Mumbai,South,Sales,Sports,1,23597,,
U00308,Olivia Brown,P4253,Female,36-45,44,Single,Texas,North,Engineer,Sports,6,42053,,
U00309,Mohammed Martinez,P1368,Female,55+,36,Single,Delhi,North,Manager,Furniture,1,30812,,
U00310,Daniel Brown,P8566,Male,18-25,47,Married,Makkah,West,Teacher,Groceries,7,8499,,
U00311,Ali Patel,P1031,Male,36-45,50,Single,New York,South,Teacher,Furniture,7,49200,,
U00312,Sophia Khan,P8387,Male,18-25,36,Married,Dammam,East,Teacher,Sports,1,34529,,
U00313,Michael Smith,P3867,Female,55+,38,Married,Texas,South,Manager,Sports,4,9155,,
U00314,Aisha Johnson,P6000,Female,55+,57,Single,Dammam,South,Accountant,Clothing,9,18598,,
U00315,David Martinez,P4330,Female,18-25,34,Married,Mumbai,East,Manager,Electronics,4,7024,,
U00316,Emily Brown,P1264,Male,46-55,58,Married,Dammam,West,Student,Clothing,1,28347,,
U00317,Olivia Patel,P6217,Female,26-35,38,Single,Riyadh,West,Developer,Beauty,1,33668,,
U00318,Sara Khan,P4061,Male,26-35,36,Single,Jeddah,North,Student,Electronics,1,7169,,
U00319,John Smith,P4581,Female,18-25,29,Single,Jeddah,South,Sales,Furniture,9,46376,,
U00320,Michael Patel,P1092,Male,26-35,57,Married,New York,North,Teacher,Groceries,9,27039,,
U00321,Mohammed Ahmed,P1924,Male,26-35,48,Single,Mumbai,East,Engineer,Furniture,9,19807,,
U00322,Daniel Patel,P3727,Female,36-45,54,Married,New York,Central,Manager,Sports,8,45630,,
U00323,Aisha Lee,P7400,Male,55+,50,Married,Delhi,South,Student,Clothing,8,47153,,
U00324,Michael Smith,P1794,Female,36-45,37,Single,Dammam,West,Developer,Beauty,4,31530,,
U00325,Aisha Garcia,P1735,Male,18-25,42,Single,Dammam,West,Sales,Beauty,7,48465,,
U00326,Emily Johnson,P2200,Male,36-45,31,Married,Riyadh,North,Analyst,Sports,4,6064,,
U00327,Sophia Wilson,P5366,Male,36-45,42,Single,Dammam,West,Analyst,Sports,10,38999,,
U00328,Michael Martinez,P8737,Male,26-35,60,Married,Makkah,South,Student,Groceries,5,30544,,
U00329,Sara Johnson,P4221,Male,46-55,55,Single,Riyadh,East,Student,Sports,2,34479,,
U00330,Sophia Martinez,P7224,Female,36-45,29,Married,Mumbai,North,Engineer,Clothing,10,38392,,
U00331,Sara Ahmed,P9853,Female,36-45,40,Married,Texas,West,Engineer,Furniture,9,14496,,
U00332,Michael Johnson,P6603,Male,36-45,35,Married,Makkah,South,Engineer,Furniture,4,669,,
U00333,Aisha Johnson,P3276,Male,18-25,37,Single,Delhi,East,Manager,Beauty,2,25125,,
U00334,Sara Lee,P6038,Male,18-25,23,Married,Makkah,North,Sales,Sports,10,48337,,
U00335,Sara Lee,P8494,Female,36-45,20,Single,Makkah,East,Manager,Furniture,1,4090,,
U00336,Sara Patel,P3344,Female,55+,37,Married,Riyadh,North,Student,Groceries,9,16474,,
U00337,John Martinez,P8637,Male,26-35,46,Single,California,North,Developer,Sports,5,47815,,
U00338,Ahmed Khan,P8071,Male,26-35,59,Married,Texas,North,Manager,Electronics,9,40981,,
U00339,John Brown,P3857,Female,55+,40,Single,Texas,South,Teacher,Beauty,10,24106,,
U00340,John Johnson,P2746,Female,36-45,45,Married,Makkah,West,Engineer,Sports,9,47598,,
U00341,Sophia Brown,P4158,Male,18-25,39,Single,New York,Central,Accountant,Electronics,4,38314,,
U00342,John Brown,P2530,Female,26-35,18,Married,Texas,South,Engineer,Electronics,2,43958,,
U00343,John Johnson,P9371,Male,46-55,23,Single,Delhi,North,Engineer,Groceries,10,46934,,
U00344,Emily Khan,P7763,Female,18-25,50,Married,New York,West,Manager,Electronics,3,6489,,
U00345,Emily Patel,P4815,Female,46-55,35,Married,Riyadh,East,Developer,Groceries,10,26716,,
U00346,Daniel Smith,P4365,Male,46-55,19,Single,Dammam,Central,Developer,Beauty,7,34156,,
U00347,Sophia Khan,P5935,Female,46-55,40,Single,California,Central,Developer,Furniture,2,24237,,
U00348,Sara Ahmed,P2851,Male,18-25,37,Single,Mumbai,East,Accountant,Clothing,10,28522,,
U00349,Aisha Patel,P7842,Female,26-35,21,Married,Texas,Central,Sales,Beauty,3,21265,,
U00350,Olivia Wilson,P6403,Male,18-25,23,Married,Mumbai,North,Sales,Groceries,3,16558,,
U00351,Emily Smith,P2622,Female,46-55,26,Single,Jeddah,South,Teacher,Furniture,8,49372,,
U00352,Mohammed Ahmed,P8619,Male,18-25,28,Single,Delhi,South,Engineer,Electronics,5,10315,,
U00353,Aisha Wilson,P4189,Female,46-55,46,Married,Makkah,Central,Analyst,Beauty,9,12537,,
U00354,Olivia Johnson,P4137,Male,36-45,38,Married,California,North,Developer,Groceries,4,18475,,
U00355,John Ahmed,P7285,Female,18-25,21,Single,New York,West,Analyst,Groceries,9,13185,,
U00356,Aisha Garcia,P2917,Female,18-25,19,Married,Texas,East,Manager,Groceries,5,18210,,
U00357,Olivia Wilson,P6098,Male,26-35,43,Single,Texas,West,Accountant,Furniture,1,13838,,
U00358,Ali Johnson,P8333,Female,36-45,47,Single,Dammam,East,Developer,Groceries,2,12184,,
U00359,Sophia Wilson,P7536,Female,55+,19,Married,Medina,West,Student,Sports,4,30902,,
U00360,Sara Wilson,P3204,Female,26-35,26,Single,Mumbai,East,Analyst,Groceries,1,36799,,
U00361,John Martinez,P4993,Male,26-35,32,Single,California,East,Sales,Clothing,9,41268,,
U00362,Ahmed Brown,P6059,Male,46-55,51,Married,Mumbai,South,Engineer,Beauty,7,38988,,
U00363,Olivia Garcia,P5671,Male,18-25,29,Married,New York,West,Engineer,Groceries,1,12885,,
U00364,Emily Lee,P8637,Female,55+,37,Married,Dammam,East,Manager,Clothing,7,5480,,
U00365,Emily Patel,P9760,Female,18-25,60,Married,California,Central,Engineer,Sports,10,4241,,
U00366,Emily Ahmed,P2790,Male,55+,35,Single,Jeddah,Central,Analyst,Sports,8,27510,,
U00367,Ali Lee,P9878,Male,36-45,38,Married,New York,East,Sales,Furniture,9,12471,,
U00368,Sara Lee,P6566,Male,55+,46,Single,Medina,North,Teacher,Electronics,5,15247,,
U00369,John Smith,P3853,Male,36-45,53,Married,Makkah,East,Analyst,Beauty,4,6927,,
U00370,Mohammed Brown,P4264,Male,55+,41,Single,Delhi,Central,Engineer,Electronics,3,28277,,
U00371,Daniel Wilson,P7298,Female,46-55,46,Single,Mumbai,East,Student,Beauty,5,43021,,
U00372,Olivia Khan,P1110,Male,46-55,18,Married,Jeddah,West,Teacher,Electronics,3,12746,,
U00373,Olivia Khan,P4531,Male,55+,43,Married,Jeddah,West,Developer,Electronics,10,10277,,
U00374,Emily Smith,P4676,Female,18-25,49,Single,Delhi,South,Sales,Electronics,3,6360,,
U00375,David Ahmed,P2749,Male,36-45,26,Married,New York,North,Engineer,Furniture,3,28666,,
U00376,David Lee,P3675,Female,55+,29,Married,Riyadh,South,Teacher,Clothing,7,43984,,
U00377,Ahmed Johnson,P1055,Male,18-25,31,Married,Jeddah,West,Engineer,Clothing,3,46325,,
U00378,Daniel Garcia,P9581,Male,18-25,34,Married,Jeddah,Central,Analyst,Electronics,4,22602,,
U00379,Olivia Ahmed,P8039,Male,55+,38,Married,Dammam,Central,Manager,Clothing,8,34355,,
U00380,Ahmed Garcia,P1787,Male,26-35,51,Married,Mumbai,West,Sales,Furniture,10,39966,,
U00381,John Smith,P8203,Male,18-25,37,Married,Jeddah,West,Developer,Beauty,8,26856,,
U00382,John Brown,P7030,Male,55+,44,Single,Dammam,North,Analyst,Electronics,6,29896,,
U00383,Ali Lee,P5001,Male,55+,50,Single,New York,South,Student,Groceries,8,7821,,
U00384,Ali Brown,P2918,Male,55+,39,Single,Delhi,East,Engineer,Sports,10,14534,,
U00385,Sara Johnson,P9420,Female,36-45,50,Single,New York,West,Developer,Electronics,3,38968,,
U00386,Olivia Johnson,P5881,Female,18-25,38,Single,Medina,North,Sales,Electronics,7,18000,,
U00387,Daniel Khan,P7720,Female,46-55,41,Single,Jeddah,West,Sales,Clothing,6,25984,,
U00388,Olivia Ahmed,P5002,Female,55+,36,Married,Riyadh,Central,Student,Groceries,4,45714,,
U00389,Ali Wilson,P6596,Female,55+,34,Married,Dammam,South,Manager,Furniture,6,32270,,
U00390,Ali Khan,P5972,Male,36-45,56,Married,Makkah,East,Developer,Beauty,6,25825,,
U00391,Daniel Khan,P4675,Male,26-35,49,Married,Riyadh,West,Teacher,Groceries,7,37586,,
U00392,John Ahmed,P1114,Female,36-45,52,Single,Texas,East,Analyst,Electronics,10,16632,,
U00393,Mohammed Lee,P7762,Male,36-45,23,Married,Texas,Central,Manager,Clothing,5,2242,,
U00394,Aisha Lee,P8249,Male,46-55,48,Single,Dammam,East,Student,Clothing,9,21560,,
U00395,Sara Lee,P1703,Female,18-25,21,Single,Makkah,South,Developer,Groceries,10,10522,,
U00396,Sophia Ahmed,P6190,Female,26-35,48,Single,California,South,Teacher,Beauty,4,49663,,
U00397,Ahmed Johnson,P5751,Female,26-35,59,Single,Dammam,North,Analyst,Furniture,8,39433,,
U00398,Olivia Brown,P2458,Male,46-55,26,Single,Texas,South,Sales,Sports,4,47184,,
U00399,Mohammed Lee,P1049,Female,46-55,21,Single,Texas,Central,Developer,Electronics,8,33753,,
U00400,Olivia Garcia,P9774,Female,46-55,41,Single,California,South,Accountant,Sports,4,35144,,
U00401,Ahmed Ahmed,P5445,Male,36-45,19,Single,Jeddah,South,Developer,Electronics,2,15567,,
U00402,Ahmed Ahmed,P2950,Female,36-45,60,Single,California,North,Teacher,Electronics,10,4470,,
U00403,Sara Khan,P8470,Female,55+,58,Married,California,Central,Student,Clothing,5,8952,,
U00404,Olivia Johnson,P7517,Female,55+,19,Married,Medina,South,Teacher,Sports,4,685,,
U00405,Mohammed Brown,P6342,Male,26-35,28,Married,Mumbai,Central,Developer,Furniture,8,32293,,
U00406,Sara Ahmed,P5598,Male,55+,29,Married,Jeddah,South,Engineer,Groceries,9,3754,,
U00407,John Khan,P1430,Female,46-55,33,Single,Mumbai,Central,Sales,Groceries,2,33844,,
U00408,Aisha Lee,P4346,Female,18-25,54,Married,Mumbai,East,Manager,Beauty,8,33534,,
U00409,Sara Wilson,P7310,Male,55+,29,Married,Mumbai,Central,Accountant,Furniture,5,14063,,
U00410,Olivia Johnson,P7463,Female,36-45,43,Single,Medina,North,Student,Beauty,4,43132,,
U00411,Sara Garcia,P9235,Female,26-35,60,Married,Makkah,West,Accountant,Furniture,1,7685,,
U00412,Ali Wilson,P1877,Female,26-35,47,Single,Medina,South,Student,Groceries,3,28035,,
U00413,Aisha Brown,P5599,Female,18-25,36,Single,Mumbai,Central,Engineer,Sports,7,15490,,
U00414,Michael Ahmed,P9557,Male,36-45,37,Married,Texas,South,Manager,Furniture,3,45261,,
U00415,David Lee,P4183,Female,55+,40,Married,Dammam,South,Sales,Beauty,2,23795,,
U00416,Aisha Wilson,P8949,Female,26-35,23,Married,Jeddah,West,Accountant,Groceries,3,42723,,
U00417,Mohammed Smith,P5484,Male,26-35,31,Single,Makkah,South,Teacher,Clothing,1,7932,,
U00418,Olivia Khan,P4806,Female,55+,28,Single,Medina,North,Engineer,Clothing,1,24692,,
U00419,Mohammed Wilson,P8106,Female,46-55,47,Married,Delhi,South,Student,Furniture,10,29059,,
U00420,Emily Wilson,P2421,Male,26-35,53,Married,Delhi,Central,Teacher,Sports,7,9224,,
U00421,Ali Johnson,P9284,Male,46-55,42,Married,Riyadh,South,Analyst,Clothing,3,17927,,
U00422,David Khan,P3112,Male,26-35,41,Married,Medina,West,Accountant,Groceries,1,27136,,
U00423,Ali Smith,P5617,Female,18-25,56,Married,Delhi,West,Developer,Beauty,2,43330,,
U00424,David Brown,P6866,Female,46-55,18,Married,Delhi,East,Engineer,Electronics,1,14775,,
U00425,Mohammed Johnson,P9566,Female,26-35,27,Single,Dammam,East,Accountant,Electronics,5,4145,,
U00426,Aisha Patel,P2493,Male,55+,25,Single,Texas,North,Accountant,Beauty,6,45460,,
U00427,Daniel Ahmed,P1920,Female,26-35,51,Single,Mumbai,East,Teacher,Furniture,7,31164,,
U00428,Michael Garcia,P8873,Male,55+,49,Single,Makkah,East,Sales,Electronics,9,21337,,
U00429,Michael Martinez,P9397,Female,36-45,53,Married,Mumbai,East,Manager,Furniture,2,21827,,
U00430,John Garcia,P6287,Male,26-35,35,Single,Makkah,East,Manager,Clothing,2,13691,,
U00431,Ahmed Brown,P1646,Female,26-35,42,Married,New York,Central,Developer,Furniture,1,31307,,
U00432,Aisha Wilson,P9474,Male,36-45,44,Married,Dammam,North,Analyst,Groceries,5,37621,,
U00433,David Lee,P8407,Female,36-45,54,Married,Delhi,South,Student,Beauty,4,12681,,
U00434,Sophia Patel,P9004,Male,55+,57,Married,Makkah,West,Sales,Clothing,3,34558,,
U00435,David Smith,P4571,Female,46-55,45,Single,Riyadh,Central,Student,Clothing,10,41403,,
U00436,Michael Garcia,P4126,Male,26-35,35,Married,Medina,North,Accountant,Sports,7,16777,,
U00437,Sophia Ahmed,P6076,Male,46-55,40,Single,Medina,South,Manager,Electronics,9,1226,,
U00438,David Smith,P5661,Female,26-35,40,Married,Mumbai,West,Accountant,Clothing,2,38763,,
U00439,Michael Johnson,P6081,Female,36-45,43,Married,Makkah,West,Sales,Clothing,4,45220,,
U00440,David Martinez,P2909,Female,26-35,56,Married,Texas,North,Manager,Sports,4,42471,,
U00441,Sophia Patel,P5426,Male,36-45,25,Single,Dammam,West,Engineer,Groceries,7,49538,,
U00442,John Garcia,P5945,Male,18-25,55,Single,Medina,North,Developer,Electronics,10,30697,,
U00443,Sara Garcia,P4286,Male,18-25,44,Single,Jeddah,East,Student,Furniture,6,46062,,
U00444,Sophia Johnson,P8009,Male,26-35,57,Married,Mumbai,Central,Engineer,Furniture,1,44917,,
U00445,Sara Ahmed,P9483,Female,36-45,33,Single,Mumbai,West,Sales,Beauty,9,29796,,
U00446,Ali Garcia,P5463,Female,18-25,19,Single,Medina,South,Manager,Electronics,5,5648,,
U00447,Sophia Martinez,P7947,Male,55+,58,Single,Delhi,Central,Accountant,Groceries,9,3318,,
U00448,Olivia Ahmed,P9661,Female,18-25,54,Single,Medina,South,Manager,Electronics,3,43629,,
U00449,Sara Wilson,P9444,Male,36-45,25,Single,Dammam,Central,Engineer,Clothing,6,27563,,
U00450,Olivia Patel,P2875,Female,18-25,28,Single,Texas,West,Analyst,Clothing,5,850,,
U00451,Michael Martinez,P4735,Female,55+,45,Single,Jeddah,South,Student,Electronics,10,18542,,
U00452,Daniel Martinez,P3803,Female,26-35,33,Single,Delhi,West,Sales,Beauty,5,23995,,
U00453,John Brown,P5811,Male,46-55,34,Married,California,Central,Engineer,Groceries,5,33405,,
U00454,Sara Johnson,P4234,Female,26-35,33,Single,Mumbai,North,Student,Electronics,5,41293,,
U00455,Michael Garcia,P7058,Male,18-25,25,Single,New York,East,Student,Groceries,4,32636,,
U00456,Ahmed Patel,P8116,Male,18-25,49,Married,Makkah,North,Teacher,Groceries,3,31453,,
U00457,Aisha Khan,P5797,Female,36-45,58,Married,California,North,Engineer,Beauty,6,28203,,
U00458,Daniel Martinez,P6032,Male,26-35,34,Married,Jeddah,East,Developer,Sports,9,4560,,
U00459,Ahmed Martinez,P6374,Male,26-35,54,Single,California,South,Student,Clothing,8,42003,,
U00460,Mohammed Brown,P6011,Female,18-25,28,Married,Texas,East,Accountant,Furniture,6,32045,,
U00461,Ali Johnson,P9168,Female,46-55,28,Married,Medina,North,Manager,Beauty,1,20344,,
U00462,John Wilson,P1748,Male,26-35,55,Single,Dammam,South,Analyst,Sports,6,18481,,
U00463,Sara Johnson,P9294,Male,18-25,45,Single,Jeddah,Central,Sales,Electronics,1,35152,,
U00464,Daniel Patel,P1392,Female,36-45,59,Single,Delhi,South,Teacher,Beauty,1,9490,,
U00465,Mohammed Garcia,P9107,Male,26-35,54,Single,Medina,South,Sales,Furniture,9,36178,,
U00466,Aisha Ahmed,P8069,Male,26-35,33,Married,Medina,West,Analyst,Electronics,10,22034,,
U00467,Emily Ahmed,P8236,Female,55+,42,Married,Delhi,West,Teacher,Electronics,8,48115,,
U00468,Mohammed Khan,P6643,Female,26-35,23,Married,California,East,Manager,Beauty,6,1516,,
U00469,Michael Wilson,P1426,Female,26-35,31,Married,Makkah,South,Accountant,Electronics,5,43010,,
U00470,Sophia Brown,P3689,Male,26-35,33,Married,Jeddah,Central,Manager,Furniture,5,18970,,
U00471,Ahmed Martinez,P3839,Female,36-45,36,Single,Riyadh,East,Student,Clothing,4,22708,,
U00472,Ahmed Johnson,P8211,Male,36-45,20,Married,Mumbai,North,Developer,Beauty,3,1745,,
U00473,Ali Garcia,P1988,Male,55+,18,Married,Mumbai,Central,Developer,Sports,8,28607,,
U00474,John Lee,P4658,Male,55+,31,Single,Delhi,East,Sales,Groceries,3,44645,,
U00475,David Martinez,P5483,Female,26-35,52,Married,Medina,North,Accountant,Sports,2,12255,,
U00476,Mohammed Ahmed,P1958,Female,36-45,54,Single,Mumbai,West,Student,Sports,5,5180,,
U00477,Ali Smith,P4491,Male,36-45,58,Married,California,East,Developer,Furniture,9,32053,,
U00478,Aisha Ahmed,P5744,Female,26-35,34,Married,Riyadh,North,Sales,Groceries,2,27886,,
U00479,Ahmed Smith,P2315,Female,18-25,43,Married,Delhi,North,Teacher,Groceries,4,2348,,
U00480,Daniel Brown,P3694,Male,46-55,59,Married,California,West,Developer,Groceries,5,25984,,
U00481,John Ahmed,P9940,Male,55+,21,Single,Medina,East,Sales,Furniture,8,5385,,
U00482,Sara Khan,P6298,Male,18-25,51,Married,Jeddah,East,Manager,Groceries,4,19702,,
U00483,Ahmed Smith,P7651,Male,36-45,21,Married,Dammam,South,Engineer,Clothing,7,22918,,
U00484,Mohammed Garcia,P1029,Male,26-35,20,Single,Dammam,Central,Student,Clothing,5,13411,,
U00485,Olivia Khan,P3379,Female,36-45,24,Single,Texas,Central,Manager,Clothing,4,32814,,
U00486,Daniel Wilson,P7452,Male,46-55,33,Single,Jeddah,East,Developer,Sports,2,28455,,
U00487,Ahmed Johnson,P2140,Female,18-25,54,Single,New York,East,Developer,Furniture,3,16815,,
U00488,Daniel Garcia,P7789,Female,46-55,54,Married,Delhi,South,Developer,Beauty,9,39280,,
U00489,David Martinez,P1352,Male,46-55,59,Married,Medina,Central,Analyst,Sports,10,40143,,
U00490,Michael Wilson,P9751,Male,46-55,52,Single,Medina,North,Manager,Clothing,3,5776,,
U00491,Daniel Lee,P6788,Female,18-25,43,Married,Riyadh,East,Student,Beauty,7,38959,,
U00492,Ahmed Garcia,P9113,Male,18-25,41,Married,Jeddah,South,Engineer,Sports,5,9669,,
U00493,Olivia Martinez,P7488,Female,55+,40,Single,Riyadh,North,Engineer,Sports,9,6178,,
U00494,David Patel,P5191,Female,26-35,54,Single,Medina,North,Developer,Furniture,5,21152,,
U00495,Michael Johnson,P1674,Female,36-45,40,Single,Delhi,Central,Engineer,Sports,1,1960,,
U00496,Emily Patel,P6696,Male,26-35,39,Married,Riyadh,East,Analyst,Clothing,6,42243,,
U00497,Sara Khan,P1113,Male,55+,32,Single,Delhi,East,Developer,Clothing,9,27325,,
U00498,Emily Garcia,P6188,Female,18-25,59,Married,Medina,Central,Student,Groceries,8,45653,,
U00499,Ahmed Martinez,P4061,Female,55+,36,Single,Riyadh,South,Analyst,Beauty,7,27295,,
U00500,Aisha Martinez,P4231,Male,55+,37,Single,Dammam,East,Sales,Groceries,4,1196,,
U00501,Ahmed Garcia,P7007,Female,26-35,27,Single,Riyadh,Central,Manager,Electronics,8,24153,,
